artist_id;key_count_C_minor;key_count_Db_minor;key_count_D_minor;key_count_Eb_minor;key_count_E_minor;key_count_F_minor;key_count_Gb_minor;key_count_G_minor;key_count_Ab_minor;key_count_A_minor;key_count_Bb_minor;key_count_B_minor;key_count_C_major;key_count_Db_major;key_count_D_major;key_count_Eb_major;key_count_E_major;key_count_F_major;key_count_Gb_major;key_count_G_major;key_count_Ab_major;key_count_A_major;key_count_Bb_major;key_count_B_major;loudness_count;loudness_mean;loudness_std;loudness_min;loudness_1Q;loudness_median;loudness_3Q;loudness_max;duration_count;duration_mean;duration_std;duration_min;duration_1Q;duration_median;duration_3Q;duration_max;tempo_count;tempo_mean;tempo_std;tempo_min;tempo_1Q;tempo_median;tempo_3Q;tempo_max;danceability_count;danceability_mean;danceability_std;danceability_min;danceability_1Q;danceability_median;danceability_3Q;danceability_max;energy_count;energy_mean;energy_std;energy_min;energy_1Q;energy_median;energy_3Q;energy_max;valence_count;valence_mean;valence_std;valence_min;valence_1Q;valence_median;valence_3Q;valence_max;speechiness_count;speechiness_mean;speechiness_std;speechiness_min;speechiness_1Q;speechiness_median;speechiness_3Q;speechiness_max;acousticness_count;acousticness_mean;acousticness_std;acousticness_min;acousticness_1Q;acousticness_median;acousticness_3Q;acousticness_max;instrumentalness_count;instrumentalness_mean;instrumentalness_std;instrumentalness_min;instrumentalness_1Q;instrumentalness_median;instrumentalness_3Q;instrumentalness_max;liveness_count;liveness_mean;liveness_std;liveness_min;liveness_1Q;liveness_median;liveness_3Q;liveness_max;last_updated
2DIUUNnhFS72KdLaNbTqpy;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;9.0;-11.48;0.597;-12.067;-11.913;-11.627;-11.202;-10.332;9.0;211893.333;14955.589;190526.0;206399.0;209041.0;216375.0;239734.0;9.0;141.545;24.688;111.029;126.934;140.771;142.044;197.889;9.0;0.404;0.068;0.298;0.379;0.39;0.436;0.508;9.0;0.555;0.098;0.401;0.518;0.549;0.607;0.721;9.0;0.495;0.148;0.279;0.403;0.466;0.615;0.715;9.0;0.045;0.015;0.036;0.038;0.039;0.04;0.079;9.0;0.038;0.067;0.001;0.002;0.007;0.037;0.204;9.0;0.038;0.07;0.0;0.0;0.001;0.04;0.208;9.0;0.205;0.114;0.075;0.122;0.15;0.33;0.363;2022-01-31 12:44:58.865874
2DQ1ZdxbxQTSN4RLhfsGe8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;-12.041;0.786;-12.749;-12.464;-12.179;-11.688;-11.196;3.0;202680.0;39310.571;157866.0;188350.0;218834.0;225087.0;231340.0;3.0;95.411;26.381;78.053;80.232;82.41;104.09;125.769;3.0;0.519;0.099;0.452;0.462;0.471;0.552;0.633;3.0;0.401;0.191;0.255;0.293;0.331;0.474;0.617;3.0;0.281;0.201;0.118;0.168;0.219;0.362;0.506;3.0;0.048;0.028;0.031;0.032;0.033;0.057;0.081;3.0;0.498;0.33;0.118;0.394;0.669;0.688;0.707;;;;;;;;;3.0;0.088;0.012;0.075;0.082;0.089;0.094;0.1;2022-01-31 12:44:59.368837
2DaN8TMrUp8VNb35w0K1YY;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;10.0;-8.91;0.87;-10.396;-9.378;-8.97;-8.345;-7.382;10.0;289102.0;69474.474;161260.0;245717.5;298158.0;334985.25;389533.0;10.0;111.31;29.301;78.07;86.808;107.635;127.672;153.104;10.0;0.322;0.058;0.233;0.3;0.314;0.363;0.426;10.0;0.706;0.131;0.472;0.631;0.744;0.783;0.849;10.0;0.401;0.194;0.128;0.266;0.394;0.468;0.743;10.0;0.041;0.011;0.03;0.035;0.038;0.041;0.07;10.0;0.084;0.099;0.002;0.007;0.034;0.163;0.271;;;;;;;;;10.0;0.226;0.182;0.057;0.097;0.186;0.278;0.668;2022-01-31 12:44:59.829318
2Dc9VZhScLNITP5qgynPOJ;0.0;2.0;1.0;0.0;4.0;0.0;2.0;0.0;0.0;2.0;1.0;1.0;4.0;1.0;0.0;0.0;4.0;1.0;0.0;4.0;0.0;2.0;0.0;2.0;31.0;-9.35;2.556;-17.59;-10.174;-8.82;-7.742;-6.288;31.0;217689.355;58125.171;28573.0;193832.0;226000.0;249500.0;316232.0;31.0;105.108;28.73;41.728;80.169;103.602;129.592;150.031;31.0;0.622;0.108;0.377;0.583;0.651;0.688;0.837;31.0;0.372;0.158;0.069;0.302;0.345;0.488;0.699;31.0;0.397;0.21;0.039;0.226;0.357;0.601;0.819;31.0;0.074;0.128;0.025;0.031;0.038;0.051;0.723;31.0;0.666;0.222;0.068;0.55;0.754;0.82;0.947;;;;;;;;;31.0;0.121;0.045;0.074;0.096;0.11;0.134;0.29;2022-01-31 12:45:00.288838
2DivdirNrnXu0KZM8rj2PO;2.0;2.0;2.0;0.0;2.0;0.0;1.0;2.0;0.0;6.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;24.0;-7.993;2.213;-11.286;-9.971;-8.246;-6.044;-4.621;24.0;173586.625;44663.344;69354.0;145590.0;171181.0;200393.0;247950.0;24.0;118.853;17.26;82.116;114.034;122.49;130.04;150.078;24.0;0.581;0.16;0.217;0.543;0.597;0.658;0.838;24.0;0.603;0.17;0.27;0.484;0.559;0.764;0.845;24.0;0.481;0.179;0.064;0.396;0.521;0.593;0.78;24.0;0.034;0.008;0.027;0.029;0.03;0.036;0.06;24.0;0.308;0.257;0.0;0.073;0.257;0.482;0.875;24.0;0.288;0.31;0.0;0.012;0.146;0.579;0.866;24.0;0.17;0.103;0.066;0.097;0.122;0.248;0.453;2022-01-31 12:45:01.163885
2E0SVBO1NkyVTl7PDmGGw4;0.0;4.0;4.0;0.0;23.0;0.0;1.0;3.0;0.0;3.0;1.0;9.0;28.0;3.0;57.0;1.0;10.0;2.0;1.0;44.0;3.0;55.0;3.0;7.0;262.0;-7.714;4.447;-21.657;-10.315;-5.992;-4.427;-0.812;262.0;131186.13;49531.202;4000.0;105493.25;124773.0;150349.75;392320.0;262.0;125.585;30.244;0.0;109.941;123.554;142.58;215.912;262.0;0.379;0.105;0.0;0.316;0.388;0.443;0.704;262.0;0.861;0.145;0.23;0.827;0.908;0.96;0.998;262.0;0.498;0.23;0.0;0.32;0.49;0.688;0.967;262.0;0.073;0.074;0.0;0.042;0.056;0.081;0.891;262.0;0.058;0.161;0.0;0.001;0.003;0.022;0.99;262.0;0.129;0.259;0.0;0.0;0.0;0.067;1.0;262.0;0.383;0.29;0.0;0.136;0.302;0.55;0.992;2022-01-31 12:45:01.820174
2E208h9OzUNl89ujA1YSQ6;0.0;1.0;0.0;0.0;3.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;-6.277;1.388;-8.652;-7.368;-6.15;-5.086;-3.888;12.0;287340.333;51185.432;217919.0;251661.5;286571.5;306504.75;393624.0;12.0;113.148;21.177;79.897;96.812;111.5;123.929;158.944;12.0;0.385;0.116;0.188;0.314;0.381;0.456;0.602;12.0;0.794;0.134;0.485;0.728;0.803;0.918;0.933;12.0;0.33;0.136;0.088;0.212;0.352;0.441;0.498;12.0;0.049;0.016;0.029;0.038;0.044;0.061;0.077;12.0;0.003;0.007;0.0;0.0;0.001;0.001;0.023;12.0;0.116;0.177;0.0;0.002;0.041;0.132;0.614;12.0;0.178;0.127;0.043;0.083;0.142;0.228;0.432;2022-01-31 12:45:02.878350
2E94EJ7lzS7wlcvpYMelWy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;-6.093;0.286;-6.422;-6.184;-5.946;-5.928;-5.91;3.0;248153.667;17906.346;228728.0;240230.5;251733.0;257866.5;264000.0;3.0;133.239;46.301;98.033;107.015;115.997;150.842;185.688;3.0;0.431;0.226;0.198;0.322;0.445;0.548;0.65;3.0;0.741;0.15;0.649;0.655;0.66;0.787;0.914;3.0;0.241;0.125;0.106;0.186;0.265;0.308;0.352;3.0;0.042;0.001;0.04;0.042;0.043;0.043;0.043;3.0;0.02;0.017;0.0;0.013;0.026;0.029;0.033;;;;;;;;;3.0;0.218;0.108;0.136;0.156;0.177;0.259;0.341;2022-01-31 12:45:03.392069
2EJvsW5oQoAV53rstQfLWk;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;1.0;3.0;0.0;4.0;0.0;0.0;1.0;1.0;21.0;-10.459;4.367;-19.263;-13.413;-11.264;-6.301;-5.27;21.0;252003.714;73127.858;156000.0;199996.0;242551.0;284848.0;455662.0;21.0;137.149;28.27;83.976;122.064;136.919;149.918;208.05;21.0;0.654;0.118;0.478;0.561;0.675;0.736;0.936;21.0;0.496;0.23;0.056;0.308;0.497;0.686;0.848;21.0;0.531;0.246;0.032;0.399;0.577;0.642;0.945;21.0;0.075;0.074;0.025;0.034;0.038;0.096;0.282;21.0;0.253;0.284;0.001;0.055;0.143;0.319;0.863;21.0;0.094;0.188;0.0;0.0;0.002;0.02;0.629;21.0;0.138;0.113;0.077;0.094;0.106;0.142;0.612;2022-01-31 12:45:04.034677
2EJvzEHDvhubasTGSzfCfn;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;4.0;0.0;6.0;0.0;3.0;2.0;0.0;4.0;1.0;3.0;0.0;0.0;29.0;-8.163;1.438;-11.614;-8.876;-8.336;-7.673;-5.057;29.0;269611.414;114845.879;61506.0;191023.0;268360.0;330744.0;563326.0;29.0;119.813;27.507;80.099;103.271;114.944;130.433;200.403;29.0;0.32;0.115;0.087;0.244;0.312;0.388;0.548;29.0;0.763;0.11;0.52;0.702;0.764;0.835;0.966;29.0;0.498;0.212;0.026;0.421;0.529;0.63;0.89;29.0;0.065;0.042;0.034;0.041;0.05;0.067;0.216;29.0;0.101;0.198;0.0;0.001;0.015;0.098;0.922;29.0;0.203;0.285;0.0;0.005;0.061;0.203;0.911;29.0;0.367;0.318;0.042;0.1;0.174;0.705;0.915;2022-01-31 12:45:04.743221
2EKPSQGLGVVHFls3kLGhpJ;2.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0;6.0;0.0;2.0;0.0;0.0;6.0;2.0;8.0;2.0;0.0;40.0;-7.145;3.125;-15.591;-7.122;-5.976;-5.299;-4.387;40.0;189252.25;64076.011;34916.0;160935.0;210004.0;227232.25;282861.0;40.0;129.139;31.068;80.051;101.121;131.046;152.832;179.898;40.0;0.384;0.143;0.153;0.241;0.43;0.514;0.562;40.0;0.693;0.236;0.182;0.581;0.793;0.879;0.942;40.0;0.358;0.17;0.038;0.26;0.347;0.518;0.633;40.0;0.035;0.006;0.029;0.03;0.033;0.038;0.052;40.0;0.168;0.303;0.0;0.003;0.009;0.097;0.918;40.0;0.504;0.419;0.0;0.0;0.782;0.844;0.935;40.0;0.165;0.082;0.065;0.107;0.148;0.211;0.348;2022-01-31 12:45:05.483516
2EOIyZGXYemT2mEVJBtx8H;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;12.0;-7.278;1.139;-9.982;-7.913;-7.031;-6.408;-5.987;12.0;230458.333;25692.424;200529.0;211916.75;227658.5;235372.25;287876.0;12.0;115.913;27.739;61.984;101.477;121.985;124.276;179.987;12.0;0.577;0.144;0.199;0.551;0.622;0.655;0.708;12.0;0.659;0.08;0.521;0.615;0.646;0.694;0.811;12.0;0.588;0.236;0.302;0.367;0.59;0.795;0.906;12.0;0.029;0.004;0.024;0.027;0.028;0.03;0.04;12.0;0.014;0.026;0.0;0.0;0.002;0.006;0.076;12.0;0.002;0.004;0.0;0.0;0.0;0.002;0.014;12.0;0.171;0.102;0.086;0.104;0.115;0.221;0.356;2022-01-31 12:45:06.059236
2ESmdatc3M9xeFQpem1G9U;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;3.0;1.0;2.0;0.0;2.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;22.0;-8.707;2.298;-13.976;-9.95;-9.226;-7.064;-4.914;22.0;158297.091;41794.566;69760.0;121746.25;157393.0;190733.25;234733.0;22.0;119.526;18.484;87.133;105.048;121.406;136.265;147.956;22.0;0.627;0.085;0.43;0.565;0.64;0.697;0.771;22.0;0.437;0.137;0.2;0.33;0.415;0.556;0.68;22.0;0.662;0.181;0.315;0.514;0.723;0.786;0.925;22.0;0.178;0.164;0.031;0.056;0.11;0.22;0.512;22.0;0.599;0.153;0.255;0.502;0.593;0.718;0.854;;;;;;;;;22.0;0.212;0.207;0.043;0.084;0.13;0.244;0.778;2022-01-31 12:45:06.588080
2ETbsWyfX2pPDS7kd96xBd;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;2.0;0.0;1.0;1.0;0.0;4.0;1.0;0.0;0.0;1.0;20.0;-7.192;1.552;-10.108;-8.164;-6.788;-6.001;-4.713;20.0;218458.7;35927.534;161893.0;196446.0;212406.5;238880.0;307280.0;20.0;120.25;25.128;77.498;94.748;125.473;133.006;186.034;20.0;0.516;0.079;0.308;0.469;0.528;0.558;0.659;20.0;0.638;0.149;0.367;0.549;0.638;0.747;0.903;20.0;0.437;0.219;0.088;0.323;0.418;0.636;0.848;20.0;0.033;0.005;0.026;0.029;0.033;0.038;0.041;20.0;0.181;0.203;0.01;0.036;0.116;0.196;0.609;20.0;0.055;0.136;0.0;0.001;0.004;0.026;0.564;20.0;0.156;0.106;0.041;0.087;0.113;0.171;0.393;2022-01-31 12:45:07.163305
2EYn9YjA2TnToDRDqM9E36;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;1.0;15.0;-8.188;3.36;-15.411;-10.19;-7.02;-6.228;-3.559;15.0;209839.067;46976.869;123570.0;176712.0;207052.0;235317.5;302184.0;15.0;124.92;25.311;80.023;109.826;129.93;142.128;168.051;15.0;0.585;0.079;0.419;0.55;0.573;0.609;0.735;15.0;0.529;0.211;0.165;0.423;0.465;0.68;0.919;15.0;0.456;0.232;0.089;0.348;0.448;0.639;0.902;15.0;0.033;0.006;0.026;0.029;0.031;0.036;0.049;15.0;0.199;0.258;0.001;0.037;0.074;0.306;0.835;15.0;0.015;0.046;0.0;0.0;0.0;0.006;0.179;15.0;0.164;0.123;0.07;0.086;0.125;0.176;0.539;2022-01-31 12:45:07.765884
2Eba1Q1SzZ5YN820NYxXqZ;0.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;3.0;0.0;2.0;3.0;0.0;5.0;0.0;6.0;0.0;0.0;8.0;0.0;7.0;0.0;0.0;40.0;-7.697;1.722;-10.781;-8.872;-7.097;-6.38;-5.305;40.0;188526.425;37510.449;111474.0;158044.25;180293.0;224464.0;281240.0;40.0;124.319;20.868;75.434;117.986;126.054;135.64;179.493;40.0;0.504;0.097;0.303;0.448;0.52;0.596;0.652;40.0;0.704;0.169;0.368;0.569;0.792;0.821;0.955;40.0;0.46;0.24;0.066;0.292;0.505;0.641;0.923;40.0;0.037;0.013;0.024;0.029;0.032;0.04;0.071;40.0;0.166;0.267;0.001;0.007;0.048;0.193;0.913;40.0;0.166;0.25;0.0;0.0;0.039;0.22;0.876;40.0;0.165;0.134;0.059;0.093;0.122;0.204;0.824;2022-01-31 12:45:08.284968
2Eh1KAvaiVKFDbzHh9KFhR;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;11.0;-6.357;2.193;-9.855;-7.38;-6.2;-4.714;-2.921;11.0;218346.0;18496.459;189101.0;204447.5;217027.0;226462.5;259672.0;11.0;131.796;40.255;80.336;102.058;122.011;161.959;199.954;11.0;0.572;0.148;0.237;0.522;0.59;0.672;0.738;11.0;0.736;0.153;0.447;0.648;0.724;0.889;0.916;11.0;0.438;0.24;0.054;0.257;0.536;0.56;0.78;11.0;0.111;0.098;0.03;0.039;0.107;0.115;0.357;11.0;0.32;0.194;0.001;0.212;0.324;0.476;0.586;11.0;0.081;0.268;0.0;0.0;0.001;0.001;0.888;11.0;0.093;0.02;0.059;0.081;0.099;0.103;0.119;2022-01-31 12:45:08.930035
2EhrJJSh5IfnptzdppN3r4;1.0;3.0;1.0;1.0;5.0;3.0;3.0;1.0;0.0;4.0;1.0;15.0;4.0;1.0;5.0;0.0;1.0;2.0;1.0;4.0;0.0;9.0;0.0;1.0;66.0;-4.155;1.863;-11.737;-5.054;-3.488;-2.852;-2.126;66.0;218554.273;65371.857;40918.0;181209.5;208354.5;241129.5;519366.0;66.0;132.009;29.938;74.997;116.954;129.995;156.74;195.349;66.0;0.425;0.089;0.173;0.374;0.428;0.478;0.663;66.0;0.896;0.123;0.309;0.877;0.934;0.972;0.991;66.0;0.422;0.193;0.064;0.303;0.395;0.544;0.861;66.0;0.092;0.055;0.024;0.051;0.073;0.124;0.246;66.0;0.011;0.053;0.0;0.0;0.0;0.001;0.417;66.0;0.098;0.208;0.0;0.0;0.002;0.051;0.787;66.0;0.323;0.239;0.05;0.134;0.26;0.403;0.955;2022-01-31 12:45:09.648351
2EkkJENcSmTlySzbIoDpFl;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;4.0;0.0;3.0;1.0;0.0;18.0;-5.748;1.629;-8.317;-6.858;-6.034;-4.208;-3.243;18.0;219501.944;72878.331;107893.0;172579.25;197746.5;251702.5;391786.0;18.0;130.762;20.76;77.008;125.131;129.084;144.083;158.076;18.0;0.536;0.137;0.273;0.44;0.541;0.64;0.735;18.0;0.81;0.13;0.629;0.668;0.855;0.93;0.954;18.0;0.527;0.211;0.199;0.348;0.524;0.634;0.881;18.0;0.064;0.034;0.027;0.041;0.054;0.073;0.153;18.0;0.024;0.037;0.0;0.001;0.012;0.023;0.123;18.0;0.016;0.056;0.0;0.0;0.0;0.001;0.241;18.0;0.226;0.122;0.05;0.139;0.222;0.308;0.529;2022-01-31 12:45:10.946761
2EmlT3tH0TKYD5cTj3c0RO;1.0;0.0;3.0;0.0;3.0;1.0;0.0;2.0;0.0;10.0;0.0;3.0;7.0;0.0;6.0;1.0;0.0;5.0;0.0;6.0;0.0;2.0;1.0;0.0;51.0;-6.885;3.267;-17.399;-7.462;-6.188;-5.064;-3.025;51.0;167301.196;44650.301;77453.0;144536.5;170240.0;186657.5;296697.0;51.0;123.709;27.952;73.239;101.484;124.725;137.888;202.087;51.0;0.443;0.139;0.116;0.366;0.445;0.543;0.82;51.0;0.719;0.163;0.106;0.658;0.721;0.831;0.956;51.0;0.492;0.207;0.064;0.344;0.48;0.644;0.913;51.0;0.055;0.033;0.027;0.036;0.043;0.053;0.147;51.0;0.107;0.205;0.0;0.001;0.015;0.124;0.942;51.0;0.112;0.236;0.0;0.0;0.003;0.083;0.939;51.0;0.213;0.133;0.053;0.113;0.188;0.304;0.674;2022-01-31 12:45:11.562037
2Eo4Yaukt9d6dnZrY5hQKi;4.0;4.0;2.0;0.0;10.0;0.0;0.0;0.0;0.0;16.0;0.0;10.0;46.0;4.0;37.0;4.0;12.0;14.0;4.0;19.0;6.0;54.0;2.0;8.0;256.0;-6.476;2.921;-31.699;-7.274;-6.397;-5.176;-3.135;256.0;284427.176;80840.619;54337.0;253556.0;280186.0;302731.0;842189.0;256.0;130.839;26.47;67.711;111.992;131.991;149.978;203.161;256.0;0.537;0.14;0.211;0.438;0.552;0.625;0.84;256.0;0.77;0.159;0.039;0.686;0.813;0.885;0.987;256.0;0.507;0.207;0.087;0.352;0.492;0.674;0.958;256.0;0.066;0.091;0.026;0.033;0.044;0.061;0.926;256.0;0.2;0.221;0.0;0.03;0.119;0.312;0.933;256.0;0.033;0.135;0.0;0.0;0.0;0.003;0.95;256.0;0.459;0.365;0.038;0.106;0.314;0.868;0.985;2022-01-31 12:45:12.392171
2Eplo6OaQFmpmYCrjOTHw5;2.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;16.0;-6.445;1.508;-9.742;-7.368;-6.047;-5.568;-4.188;16.0;265341.625;71749.879;75967.0;256751.25;272206.5;313585.5;362947.0;16.0;134.882;30.334;92.954;118.628;128.409;165.147;186.934;16.0;0.445;0.108;0.29;0.371;0.395;0.53;0.622;16.0;0.653;0.193;0.183;0.53;0.731;0.801;0.893;16.0;0.424;0.222;0.061;0.222;0.466;0.585;0.786;16.0;0.044;0.01;0.031;0.035;0.041;0.05;0.064;16.0;0.02;0.047;0.0;0.0;0.001;0.009;0.18;16.0;0.127;0.228;0.0;0.002;0.024;0.101;0.824;16.0;0.181;0.123;0.07;0.095;0.12;0.275;0.408;2022-01-31 12:45:14.036322
2Esiiayhq6O5e2KZLFb6kM;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;11.0;-9.642;4.762;-22.84;-9.476;-8.617;-7.256;-5.711;11.0;263903.364;99452.785;144000.0;190593.5;250000.0;329125.0;442500.0;11.0;116.964;18.461;79.456;111.998;124.043;127.4;138.339;11.0;0.652;0.163;0.269;0.596;0.708;0.728;0.892;11.0;0.557;0.175;0.281;0.52;0.536;0.602;0.882;11.0;0.448;0.304;0.111;0.19;0.438;0.655;0.967;11.0;0.063;0.042;0.029;0.032;0.049;0.07;0.158;11.0;0.315;0.247;0.026;0.107;0.232;0.485;0.813;11.0;0.608;0.307;0.0;0.42;0.644;0.891;0.916;11.0;0.101;0.017;0.073;0.09;0.105;0.11;0.129;2022-01-31 12:45:14.932877
2F0EkAolTJa97XJOGiKi63;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;8.0;-5.49;1.398;-7.168;-6.83;-5.32;-4.178;-4.01;8.0;245316.0;46588.439;196635.0;214168.75;237290.0;254503.0;330410.0;8.0;130.89;10.589;109.893;127.465;132.536;135.252;147.099;8.0;0.541;0.048;0.493;0.501;0.528;0.567;0.633;8.0;0.721;0.061;0.615;0.698;0.712;0.746;0.81;8.0;0.337;0.187;0.13;0.18;0.308;0.441;0.68;8.0;0.033;0.004;0.027;0.031;0.034;0.036;0.038;8.0;0.029;0.047;0.0;0.004;0.006;0.03;0.108;8.0;0.004;0.007;0.0;0.0;0.001;0.003;0.02;8.0;0.19;0.118;0.064;0.1;0.15;0.274;0.379;2022-01-31 12:45:15.721011
2F1jPakz3ALj9S5KQoT40g;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;7.0;-9.539;1.548;-11.217;-10.716;-10.059;-8.492;-7.078;7.0;203095.0;21064.626;174193.0;189986.0;200000.0;216500.0;234500.0;7.0;119.174;25.006;99.981;102.019;110.067;125.068;169.996;7.0;0.616;0.143;0.318;0.603;0.626;0.714;0.733;7.0;0.607;0.08;0.498;0.542;0.655;0.669;0.676;7.0;0.55;0.251;0.058;0.499;0.596;0.692;0.816;7.0;0.035;0.006;0.026;0.033;0.033;0.037;0.047;7.0;0.259;0.27;0.031;0.071;0.124;0.37;0.774;7.0;0.019;0.048;0.0;0.0;0.0;0.003;0.128;7.0;0.113;0.041;0.078;0.088;0.095;0.13;0.185;2022-01-31 12:45:16.279647
2F2EqIEe1F0KSIsTyLgIHi;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;11.0;-5.382;0.92;-6.974;-5.953;-5.38;-5.056;-3.673;11.0;239302.727;52847.526;140077.0;220057.5;237240.0;256191.0;357195.0;11.0;135.156;19.635;89.468;128.457;142.015;147.317;158.936;11.0;0.515;0.119;0.286;0.458;0.532;0.583;0.683;11.0;0.733;0.08;0.567;0.698;0.731;0.77;0.861;11.0;0.506;0.192;0.149;0.421;0.483;0.608;0.823;11.0;0.053;0.025;0.025;0.037;0.053;0.058;0.114;11.0;0.054;0.054;0.001;0.019;0.047;0.069;0.181;11.0;0.001;0.003;0.0;0.0;0.0;0.001;0.012;11.0;0.135;0.093;0.041;0.085;0.109;0.136;0.352;2022-01-31 12:45:16.880750
2F4ZCAovFUiR1HZqOiipXr;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;9.0;-10.292;2.086;-12.676;-11.776;-10.757;-8.236;-7.097;9.0;244367.556;54470.174;172687.0;207000.0;244838.0;260203.0;338098.0;9.0;118.066;24.847;68.367;98.413;127.057;134.545;143.278;9.0;0.475;0.126;0.287;0.389;0.534;0.579;0.611;9.0;0.506;0.082;0.403;0.451;0.478;0.584;0.64;9.0;0.46;0.197;0.256;0.277;0.379;0.653;0.695;9.0;0.035;0.007;0.027;0.03;0.034;0.037;0.05;9.0;0.345;0.244;0.103;0.107;0.335;0.529;0.735;9.0;0.086;0.249;0.0;0.0;0.0;0.01;0.751;9.0;0.21;0.199;0.048;0.101;0.137;0.179;0.657;2022-01-31 12:45:17.421804
2F4tyujNuSw8UiWfwujwP8;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;5.0;0.0;5.0;0.0;0.0;4.0;0.0;4.0;1.0;0.0;26.0;-9.362;2.398;-13.303;-11.296;-8.806;-7.599;-5.565;26.0;264486.231;57673.778;147333.0;232138.75;267481.5;297394.75;372549.0;26.0;113.12;23.675;79.893;99.974;107.992;120.022;183.99;26.0;0.441;0.125;0.136;0.408;0.436;0.54;0.676;26.0;0.659;0.178;0.326;0.568;0.672;0.805;0.947;26.0;0.301;0.169;0.038;0.187;0.284;0.388;0.691;26.0;0.04;0.012;0.025;0.03;0.037;0.048;0.07;26.0;0.29;0.307;0.001;0.012;0.117;0.616;0.821;26.0;0.176;0.263;0.0;0.001;0.05;0.215;0.865;26.0;0.27;0.198;0.064;0.124;0.206;0.314;0.759;2022-01-31 12:45:17.989713
